time,thrust_filtered
5.345,3438.3047814161
5.384,3438.24801897711
5.384,3438.01225747623
5.384,3437.64120972885
5.384,3437.19074937889
5.384,3436.72323169063
5.384,3436.30137228669
5.384,3435.98236717273
5.384,3435.81280935115
5.384,3435.82480774519
5.384,3436.03360848035
5.423,3436.43691001359
5.423,3437.01589801896
5.423,3437.73784433583
5.423,3438.55998109805
5.423,3439.43426519356
5.423,3440.31255142659
5.423,3441.1516128635
5.423,3441.91743096034
5.423,3442.58824379912
5.423,3443.15598493328
5.461,3443.62596650188
5.461,3444.0149238774
5.461,3444.34776143109
5.461,3444.65346212519
5.461,3444.96067031275
5.461,3445.29346785112
5.461,3445.66782554469
5.461,3446.08910201004
5.461,3446.55082169122
5.461,3447.03485234511
5.5,3447.51300091782
5.5,3447.94990361508
5.5,3448.3069240126
5.5,3448.54664954763
5.5,3448.6374965893
5.5,3448.55789477783
5.5,3448.29956089233
5.5,3447.86949981517
5.5,3447.29052182087
5.5,3446.6001904526
5.539,3445.84823640502
5.539,3445.0926163408
5.539,3444.39453341712
5.539,3443.81285082249
5.539,3443.39844149099
5.539,3443.18910175807
5.539,3443.20563962649
5.539,3443.44961364133
5.539,3443.90300556135
5.539,3444.529896649
5.577,3445.27997793529
5.577,3446.09349153274
5.577,3446.90704547608
5.577,3447.65968790775
5.577,3448.29862965223
5.577,3448.78405020845
5.577,3449.09251771413
5.577,3449.21869662567
5.577,3449.17520716258
5.577,3448.99072177934
5.616,3448.70657627338
5.616,3448.37229016953
5.616,3448.04046034511
5.616,3447.76155198268
5.616,3447.5791263921
5.616,3447.52596506629
5.616,3447.62141151832
5.616,3447.87013206566
5.616,3448.26238863287
5.616,3448.77577980401
5.655,3449.37826812381
5.655,3450.03220985956
5.655,3450.69900506016
5.655,3451.34387242032
5.655,3451.94018804158
5.655,3452.47285125317
5.655,3452.94022376256
5.655,3453.35433357288
5.655,3453.73928588069
5.655,3454.12811758421
5.694,3454.55851774865
5.694,3455.06788170733
5.694,3455.68819188446
5.694,3456.44128203791
5.694,3457.3350574775
5.694,3458.36114347154
5.694,3459.49425952233
5.694,3460.69342656508
5.694,3461.90491755893
5.694,3463.06667134711
5.732,3464.11373881284
5.732,3464.9842322908
5.732,3465.62519712609
5.732,3465.99782661472
5.732,3466.08150452204
5.732,3465.87626141922
5.732,3465.40336161503
5.732,3464.70392281013
5.732,3463.83571295534
5.732,3462.86849431629
5.771,3461.87840849371
5.771,3460.94192097241
5.771,3460.1298363303
5.771,3459.50187930163
5.771,3459.10228015785
5.771,3458.95669462915
5.771,3459.07066198923
5.771,3459.42969150187
5.771,3460.00096906617
5.771,3460.73657304887
5.81,3461.57796279253
5.81,3462.46135745012
5.81,3463.32348303456
5.81,3464.10707744787
5.81,3464.76555873404
